Id,Year,Month,GroupName,Attacked,City,Area,Reason of protest,Chant,TimeofDay,DayofWeek,Notes
503,2015,7,Muslim Brotherhood,FALSE,الجيزة,NONE,NONE,يسقط حكم العسكر,NONE,NONE,NONE
504,2015,7,Muslim Brotherhood,TRUE,الجيزة,NONE,NONE,يسقط حكم العسكر,NONE,NONE,NONE
505,2015,7,Muslim Brotherhood,TRUE,الجيزة,NONE,NONE,يسقط حكم العسكر,NONE,NONE,NONE
506,2015,7,Muslim Brotherhood,FALSE,الشرقية,NONE,NONE,يسقط حكم العسكر,NONE,NONE,NONE
507,2015,7,Muslim Brotherhood,FALSE,الفيوم,NONE,NONE,يسقط حكم العسكر,NONE,NONE,NONE
508,2015,7,Muslim Brotherhood,FALSE,Alexandria,NONE,NONE,يسقط حكم العسكر,NONE,NONE,NONE
509,2015,7,Muslim Brotherhood,FALSE,Alexandria,NONE,NONE,يسقط حكم العسكر,NONE,NONE,NONE
510,2015,7,Muslim Brotherhood,FALSE,كفر الشيخ,NONE,NONE,يسقط حكم العسكر,NONE,NONE,NONE
511,2015,7,Muslim Brotherhood,FALSE,بني سويف,NONE,NONE,يسقط حكم العسكر,NONE,NONE,NONE
512,2015,7,Muslim Brotherhood,FALSE,دمياط,NONE,NONE,يسقط حكم العسكر,NONE,NONE,NONE
513,2015,7,Muslim Brotherhood,FALSE,Cairo,NONE,NONE,الانقلاب هو الارهاب,NONE,NONE,NONE
514,2015,7,Muslim Brotherhood,FALSE,Cairo,NONE,NONE,الانقلاب هو الارهاب,NONE,NONE,NONE
515,2015,7,Muslim Brotherhood,TRUE,Cairo,NONE,NONE,الانقلاب هو الارهاب,NONE,NONE,NONE
516,2015,7,Muslim Brotherhood,FALSE,Cairo,NONE,NONE,الانقلاب هو الارهاب,NONE,NONE,NONE
517,2015,7,Muslim Brotherhood,TRUE,الجيزة,NONE,NONE,الانقلاب هو الارهاب,NONE,NONE,NONE
518,2015,7,Muslim Brotherhood,TRUE,الجيزة,NONE,NONE,الانقلاب هو الارهاب,NONE,NONE,NONE
519,2015,7,Muslim Brotherhood,FALSE,القليوبية,NONE,NONE,الانقلاب هو الارهاب,NONE,NONE,NONE
520,2015,7,Muslim Brotherhood,FALSE,كفر الشيخ,NONE,NONE,الانقلاب هو الارهاب,NONE,NONE,NONE
521,2015,7,Muslim Brotherhood,FALSE,الشرقية,NONE,NONE,الانقلاب هو الارهاب,NONE,NONE,NONE
522,2015,7,Muslim Brotherhood,FALSE,الفيوم,NONE,NONE,الانقلاب هو الارهاب,NONE,NONE,NONE
523,2015,7,Muslim Brotherhood,FALSE,بني سويف,NONE,NONE,الانقلاب هو الارهاب,NONE,NONE,NONE
524,2015,7,Muslim Brotherhood,FALSE,دمياط,NONE,NONE,الانقلاب هو الارهاب,NONE,NONE,NONE
525,2015,7,Muslim Brotherhood,FALSE,Alexandria,NONE,NONE,الانقلاب هو الارهاب,NONE,NONE,NONE
526,2015,7,Muslim Brotherhood,TRUE,الجيزة,NONE,NONE,NONE,NONE,NONE,NONE
527,2015,7,Muslim Brotherhood,TRUE,Alexandria,NONE,NONE,NONE,NONE,NONE,NONE
528,2015,7,Muslim Brotherhood,TRUE,الجيزة,NONE,NONE,NONE,NONE,NONE,NONE
529,2015,7,Muslim Brotherhood,FALSE,بني سويف,NONE,NONE,NONE,NONE,NONE,NONE
530,2015,7,Muslim Brotherhood,TRUE,Cairo,NONE,NONE,NONE,NONE,NONE,NONE
531,2015,7,Muslim Brotherhood,FALSE,الغربية,NONE,NONE,NONE,NONE,NONE,NONE
532,2015,7,Muslim Brotherhood,TRUE,الجيزة,NONE,NONE,NONE,NONE,NONE,NONE
533,2015,7,Student,TRUE,Cairo,NONE,NONE,NONE,NONE,NONE,NONE
534,2015,7,social and workers protestors,FALSE,الزقازيق,NONE,NONE,NONE,NONE,NONE,NONE
535,2015,7,social and workers protestors,FALSE,الفيوم,NONE,NONE,NONE,NONE,NONE,NONE
536,2015,7,social and workers protestors,FALSE,Cairo,NONE,NONE,NONE,NONE,NONE,NONE
537,2015,7,social and workers protestors,FALSE,البحيرة,NONE,NONE,NONE,NONE,NONE,NONE
538,2015,7,social and workers protestors,FALSE,المنيا,NONE,NONE,NONE,NONE,NONE,NONE
539,2015,7,social and workers protestors,FALSE,البحيرة,NONE,NONE,NONE,NONE,NONE,NONE
540,2015,7,social and workers protestors,FALSE,Cairo,NONE,NONE,NONE,NONE,NONE,NONE
541,2015,7,social and workers protestors,FALSE,الشرقية,NONE,NONE,NONE,NONE,NONE,NONE
542,2015,7,social and workers protestors,FALSE,المنوفية,NONE,NONE,NONE,NONE,NONE,NONE
543,2015,7,social and workers protestors,FALSE,البحيرة,NONE,NONE,NONE,NONE,NONE,NONE
544,2015,7,social and workers protestors,FALSE,Cairo,NONE,NONE,NONE,NONE,NONE,NONE
